"scenario","trials","biomass"
"RCP 8.5","./mc_output_trial0017",2.5660707609379
"RCP 8.5","./mc_output_trial0018",4.29981408806
"RCP 8.5","./mc_output_trial0019",2.4190410178082
"RCP 8.5","./mc_output_trial0020",4.90389438190805
"RCP 8.5","./mc_output_trial0021",2.46212475860573
"RCP 8.5","./mc_output_trial0022",5.90228583877201
"RCP 8.5","./mc_output_trial0023",4.84473765363508
"RCP 8.5","./mc_output_trial0024",1.76776649181179
"RCP 8.5","./mc_output_trial0025",4.29262872306549
"RCP 8.5","./mc_output_trial0026",3.71012659714866
"RCP 8.5","./mc_output_trial0027",2.33476313460784
"RCP 8.5","./mc_output_trial0028",1.61281261218002
"RCP 8.5","./mc_output_trial0029",5.1061515819299
"RCP 8.5","./mc_output_trial0030",6.07197582881003
"RCP 8.5","./mc_output_trial0031",2.5387569253767
"RCP 8.5","./mc_output_trial0032",2.7389687719936
"RCP 8.5","./mc_output_trial0033",3.6407804104137
"RCP 8.5","./mc_output_trial0034",1.72005850722897
"RCP 8.5","./mc_output_trial0035",3.37629585081507
"RCP 8.5","./mc_output_trial0036",2.25312268312085
"RCP 8.5","./mc_output_trial0037",3.450965571001
"RCP 8.5","./mc_output_trial0038",5.15581706743047
"RCP 8.5","./mc_output_trial0039",2.8569599525871
"RCP 8.5","./mc_output_trial0040",2.242525972958
"RCP 8.5","./mc_output_trial0041",4.198721796636
"RCP 8.5","./mc_output_trial0042",3.97570355680002
"RCP 8.5","./mc_output_trial0043",5.31740563322614
"RCP 8.5","./mc_output_trial0044",3.602036860698
"RCP 8.5","./mc_output_trial0045",1.86906920605515
"RCP 8.5","./mc_output_trial0046",5.16912864918735
"RCP 8.5","./mc_output_trial0047",4.456820167558
"RCP 8.5","./mc_output_trial0048",3.77521962251137
"RCP 8.5","./mc_output_trial0049",2.60925896577708
"RCP 8.5","./mc_output_trial0050",3.132251340133
"RCP 8.5","./mc_output_trial0051",1.98862192399095
"RCP 8.5","./mc_output_trial0052",4.61561935677802
"RCP 8.5","./mc_output_trial0053",3.06091317863826
"RCP 8.5","./mc_output_trial0054",3.28589340508533
"RCP 8.5","./mc_output_trial0055",2.6019210972033
"RCP 8.5","./mc_output_trial0056",2.92969953802457
"RCP 8.5","./mc_output_trial0057",1.8913007200303
"RCP 8.5","./mc_output_trial0058",4.60219434302545
"RCP 8.5","./mc_output_trial0059",3.884887692898
"RCP 8.5","./mc_output_trial0060",1.725833599289
"RCP 8.5","./mc_output_trial0061",4.89357538653492
"RCP 8.5","./mc_output_trial0062",3.01235517911681
"RCP 8.5","./mc_output_trial0063",8.68390531871379
"RCP 8.5","./mc_output_trial0064",2.48287024133722
"RCP 8.5","./mc_output_trial0065",1.95265563830273
"RCP 8.5","./mc_output_trial0066",1.20805396598596
"RCP 8.5","./mc_output_trial0067",5.330293477151
"RCP 8.5","./mc_output_trial0068",2.65053108378688
"RCP 8.5","./mc_output_trial0069",5.24089758471
"RCP 8.5","./mc_output_trial0070",3.01018879998733
"RCP 8.5","./mc_output_trial0071",4.30567836998753
"RCP 8.5","./mc_output_trial0072",1.70053021014369
"RCP 8.5","./mc_output_trial0073",4.36960618486174
"RCP 8.5","./mc_output_trial0074",3.94624902138249
"RCP 8.5","./mc_output_trial0075",4.542781459285
"RCP 8.5","./mc_output_trial0076",2.49065243260896
"RCP 8.5","./mc_output_trial0077",5.98165175011377
"RCP 8.5","./mc_output_trial0078",8.742827744839
"RCP 8.5","./mc_output_trial0079",3.245984457981
"RCP 8.5","./mc_output_trial0080",4.55731429381224
"RCP 8.5","./mc_output_trial0081",2.21714348627444
"RCP 8.5","./mc_output_trial0082",3.703598712707
"RCP 8.5","./mc_output_trial0083",5.544718503447
"RCP 8.5","./mc_output_trial0084",5.9726072674523
"RCP 8.5","./mc_output_trial0085",3.33051442805408
"RCP 8.5","./mc_output_trial0086",1.87289448121398
"RCP 8.5","./mc_output_trial0087",1.66000374904958
"RCP 8.5","./mc_output_trial0088",5.84735339620337
"RCP 8.5","./mc_output_trial0089",3.57825632150051
"RCP 8.5","./mc_output_trial0090",8.30252517997132
"RCP 8.5","./mc_output_trial0091",3.76885179336489
"RCP 8.5","./mc_output_trial0092",1.98665927058538
"RCP 8.5","./mc_output_trial0093",4.78517717585914
"RCP 8.5","./mc_output_trial0094",4.82455040498331
"RCP 8.5","./mc_output_trial0095",3.4114792322489
"RCP 8.5","./mc_output_trial0096",4.8302904629769
"RCP 8.5","./mc_output_trial0097",4.62489877188232
"RCP 8.5","./mc_output_trial0098",2.53923879396203
"RCP 8.5","./mc_output_trial0099",2.978086302838
"RCP 8.5","./mc_output_trial0100",7.91485157907969
"RCP 8.5","./mc_output_trial0101",3.206519348782
"RCP 8.5","./mc_output_trial0102",4.00578901561238
"RCP 8.5","./mc_output_trial0103",2.8629475393812
"RCP 8.5","./mc_output_trial0104",3.50745199535801
"RCP 8.5","./mc_output_trial0105",3.51364523714157
"RCP 8.5","./mc_output_trial0106",2.40465992711591
"RCP 8.5","./mc_output_trial0107",3.59556038276138
"RCP 8.5","./mc_output_trial0108",3.48606666688941
"RCP 8.5","./mc_output_trial0109",4.84617152355128
"RCP 8.5","./mc_output_trial0110",4.70784721040397
"RCP 8.5","./mc_output_trial0111",5.2087384800019
"RCP 8.5","./mc_output_trial0112",3.1746434479911
"RCP 8.5","./mc_output_trial0113",3.12025612686117
"RCP 8.5","./mc_output_trial0114",1.65127911565249
"RCP 8.5","./mc_output_trial0115",3.98535364980254
"RCP 8.5","./mc_output_trial0116",5.1900803528354
"RCP 8.5","./mc_output_trial0117",2.49631942624508
"RCP 8.5","./mc_output_trial0118",3.12705727888714
"RCP 8.5","./mc_output_trial0119",4.46699900385327
"RCP 8.5","./mc_output_trial0120",2.44981551628134
"RCP 8.5","./mc_output_trial0121",3.67491866266651
"RCP 8.5","./mc_output_trial0122",1.651294306052
"RCP 8.5","./mc_output_trial0123",3.37392841875317
"RCP 8.5","./mc_output_trial0124",4.19959106467485
"RCP 8.5","./mc_output_trial0125",3.14332558649435
"RCP 8.5","./mc_output_trial0126",3.99003535544122
"RCP 8.5","./mc_output_trial0127",3.08679635586434
"RCP 8.5","./mc_output_trial0128",5.84098484543634
"RCP 8.5","./mc_output_trial0129",3.91347994054351
"RCP 8.5","./mc_output_trial0130",5.29027704521
"RCP 8.5","./mc_output_trial0131",2.64426810612063
"RCP 8.5","./mc_output_trial0132",2.68172675994163
"RCP 8.5","./mc_output_trial0133",4.68187945975799
"RCP 8.5","./mc_output_trial0134",4.03703760942361
"RCP 8.5","./mc_output_trial0135",4.61713962916608
"RCP 8.5","./mc_output_trial0136",2.69947007111
"RCP 8.5","./mc_output_trial0137",3.04725500342
"RCP 8.5","./mc_output_trial0138",2.51383592714637
"RCP 8.5","./mc_output_trial0139",1.79638931447911
"RCP 8.5","./mc_output_trial0140",2.72750331874276
"RCP 8.5","./mc_output_trial0141",2.0551424568188
"RCP 8.5","./mc_output_trial0142",3.04846967805586
"RCP 8.5","./mc_output_trial0143",2.9036442303263
"RCP 8.5","./mc_output_trial0144",3.65470646856318
"RCP 8.5","./mc_output_trial0145",3.46963197368982
"RCP 8.5","./mc_output_trial0146",4.37347961478271
"RCP 8.5","./mc_output_trial0147",4.47108152166341
"RCP 8.5","./mc_output_trial0148",4.84479103010911
"RCP 8.5","./mc_output_trial0149",6.4609273473919
"RCP 8.5","./mc_output_trial0150",3.2641683178507
"RCP 8.5","./mc_output_trial0151",3.9995387057077
"RCP 8.5","./mc_output_trial0152",4.14822917858757
"RCP 8.5","./mc_output_trial0153",2.5122558249382
"RCP 8.5","./mc_output_trial0154",3.76717060020235
"RCP 8.5","./mc_output_trial0155",2.74721429322679
"RCP 8.5","./mc_output_trial0156",4.92344637226011
"RCP 8.5","./mc_output_trial0157",4.84598542688882
"RCP 8.5","./mc_output_trial0158",2.71077637091357
"RCP 8.5","./mc_output_trial0159",2.8493067489867
"RCP 8.5","./mc_output_trial0160",3.89470246365647
"RCP 8.5","./mc_output_trial0161",3.124621473399
"RCP 8.5","./mc_output_trial0162",5.21531860149067
"RCP 8.5","./mc_output_trial0163",4.56687483087296
"RCP 8.5","./mc_output_trial0164",2.9623980223718
"RCP 8.5","./mc_output_trial0165",2.75246496058368
"RCP 8.5","./mc_output_trial0166",3.44704624237124
"RCP 8.5","./mc_output_trial0167",4.15899940700421
"RCP 8.5","./mc_output_trial0168",3.228554215874
"RCP 8.5","./mc_output_trial0169",8.4412155788239
"RCP 8.5","./mc_output_trial0170",6.45254984543581
"RCP 8.5","./mc_output_trial0171",6.22874321587004
"RCP 8.5","./mc_output_trial0172",2.796752324293
"RCP 8.5","./mc_output_trial0173",3.1137963109143
"RCP 8.5","./mc_output_trial0174",6.68189207662145
"RCP 8.5","./mc_output_trial0175",4.65517391978407
"RCP 8.5","./mc_output_trial0176",3.83962043720777
"RCP 8.5","./mc_output_trial0177",2.3702628438485
"RCP 8.5","./mc_output_trial0178",3.83746354614326
"RCP 8.5","./mc_output_trial0179",3.0000881145661
"RCP 8.5","./mc_output_trial0180",4.12368761985006
"RCP 8.5","./mc_output_trial0181",4.11228395729073
"RCP 8.5","./mc_output_trial0182",3.93933236280717
"RCP 8.5","./mc_output_trial0183",4.56922050606813
"RCP 8.5","./mc_output_trial0184",4.68059040444
"RCP 8.5","./mc_output_trial0185",5.13136049178189
"RCP 8.5","./mc_output_trial0186",2.66156517500439
"RCP 8.5","./mc_output_trial0187",2.67248541285009
"RCP 8.5","./mc_output_trial0188",6.47123171120131
"RCP 8.5","./mc_output_trial0189",3.49824804222678
"RCP 8.5","./mc_output_trial0190",3.16995159702173
"RCP 8.5","./mc_output_trial0191",5.59179171013752
"RCP 8.5","./mc_output_trial0192",3.54150692662336
"RCP 8.5","./mc_output_trial0193",3.5983879243001
"RCP 8.5","./mc_output_trial0194",3.1024187202088
"RCP 8.5","./mc_output_trial0195",3.6989998918857
"RCP 8.5","./mc_output_trial0196",7.16193283756059
"RCP 8.5","./mc_output_trial0197",3.64895678072425
"RCP 8.5","./mc_output_trial0198",4.94806038445066
"RCP 8.5","./mc_output_trial0199",4.07698537284817
"RCP 8.5","./mc_output_trial0200",4.58981155970672
"RCP 8.5","./mc_output_trial0201",5.56011449583022
"RCP 8.5","./mc_output_trial0202",6.20027454688477
"RCP 8.5","./mc_output_trial0203",1.75207691243
"RCP 8.5","./mc_output_trial0204",2.79277059263877
"RCP 8.5","./mc_output_trial0205",3.20937666781601
"RCP 8.5","./mc_output_trial0206",3.1106432026488
"RCP 8.5","./mc_output_trial0207",1.2208348803519
"RCP 8.5","./mc_output_trial0208",3.41007789469041
"RCP 8.5","./mc_output_trial0209",3.79501274675825
"RCP 8.5","./mc_output_trial0210",2.138736686243
"RCP 8.5","./mc_output_trial0211",3.6438764507025
"RCP 8.5","./mc_output_trial0212",1.618354125933
"RCP 8.5","./mc_output_trial0213",4.2174401274144
"RCP 8.5","./mc_output_trial0214",3.01588485816101
"RCP 8.5","./mc_output_trial0215",4.21391330654
"RCP 8.5","./mc_output_trial0216",3.36293282202761
"RCP 8.5","./mc_output_trial0217",2.25209786359876
"RCP 8.5","./mc_output_trial0218",2.37114553326901
"RCP 8.5","./mc_output_trial0219",3.79343767698232
"RCP 8.5","./mc_output_trial0220",1.052037345
"RCP 8.5","./mc_output_trial0221",3.97797534250475
"RCP 8.5","./mc_output_trial0222",2.16986675707307
"RCP 8.5","./mc_output_trial0223",3.12005897009
"RCP 8.5","./mc_output_trial0224",2.21498788968558
"RCP 8.5","./mc_output_trial0225",2.69298012391
"RCP 8.5","./mc_output_trial0226",3.07670584647438
"RCP 8.5","./mc_output_trial0227",2.82800275359015
"RCP 8.5","./mc_output_trial0228",4.36002733213868
"RCP 8.5","./mc_output_trial0229",4.12798097233125
"RCP 8.5","./mc_output_trial0230",4.54575349724052
"RCP 8.5","./mc_output_trial0231",4.14975638074153
"RCP 8.5","./mc_output_trial0232",5.81954511987534
"RCP 8.5","./mc_output_trial0233",2.42354726108481
"RCP 8.5","./mc_output_trial0234",4.25751033943575
"RCP 8.5","./mc_output_trial0235",4.1611104343099
"RCP 8.5","./mc_output_trial0236",5.14485207173332
"RCP 8.5","./mc_output_trial0237",5.8163694568645
"RCP 8.5","./mc_output_trial0238",1.1105623915321
"RCP 8.5","./mc_output_trial0239",4.95925769606777
"RCP 8.5","./mc_output_trial0240",3.92859385837865
"RCP 8.5","./mc_output_trial0241",2.82946436208662
"RCP 8.5","./mc_output_trial0242",3.0817749785399
"RCP 8.5","./mc_output_trial0243",3.09028663826041
"RCP 8.5","./mc_output_trial0244",1.8726133392128
"RCP 8.5","./mc_output_trial0245",2.12934304576433
"RCP 8.5","./mc_output_trial0246",3.34089240740065
"RCP 8.5","./mc_output_trial0247",5.30083870402707
"RCP 8.5","./mc_output_trial0248",3.4403785411001
"RCP 8.5","./mc_output_trial0249",3.21687532297514
"RCP 8.5","./mc_output_trial0250",3.14810102394492
"Status quo","./mc_output_trial0001",28.2047785
"Status quo","./mc_output_trial0002",27.5342756
"Status quo","./mc_output_trial0003",30.7310053
"Status quo","./mc_output_trial0004",25.6588424
"Status quo","./mc_output_trial0005",28.0148899
"Status quo","./mc_output_trial0006",25.82926944
"Status quo","./mc_output_trial0007",27.3481978
"Status quo","./mc_output_trial0008",27.1975588
"Status quo","./mc_output_trial0009",26.1054552
"Status quo","./mc_output_trial0010",29.1269333
"Status quo","./mc_output_trial0011",25.2497286
"Status quo","./mc_output_trial0012",27.9494159
"Status quo","./mc_output_trial0013",27.3574052
"Status quo","./mc_output_trial0014",27.5940241
"Status quo","./mc_output_trial0015",30.9861488
"Status quo","./mc_output_trial0016",26.7233225
"Status quo","./mc_output_trial0017",28.1323491
"Status quo","./mc_output_trial0018",26.7562846
"Status quo","./mc_output_trial0019",28.2295385
"Status quo","./mc_output_trial0020",27.7716942
"Status quo","./mc_output_trial0021",28.1200079
"Status quo","./mc_output_trial0022",27.233272
"Status quo","./mc_output_trial0023",27.2598152
"Status quo","./mc_output_trial0024",29.7698854
"Status quo","./mc_output_trial0025",27.2111723
"Status quo","./mc_output_trial0026",27.7941694
"Status quo","./mc_output_trial0027",28.3921145
"Status quo","./mc_output_trial0028",26.7175765
"Status quo","./mc_output_trial0029",29.4584357
"Status quo","./mc_output_trial0030",28.0943846
"Status quo","./mc_output_trial0031",27.6062759
"Status quo","./mc_output_trial0032",26.8631693
"Status quo","./mc_output_trial0033",25.4549597
"Status quo","./mc_output_trial0034",28.3900106
"Status quo","./mc_output_trial0035",27.02169688
"Status quo","./mc_output_trial0036",26.0906999
"Status quo","./mc_output_trial0037",27.2541877
"Status quo","./mc_output_trial0038",26.4555003
"Status quo","./mc_output_trial0039",27.8421763
"Status quo","./mc_output_trial0040",25.4686366
"Status quo","./mc_output_trial0041",25.8357928
"Status quo","./mc_output_trial0042",26.2189386
"Status quo","./mc_output_trial0043",27.0473909
"Status quo","./mc_output_trial0044",29.73096459
"Status quo","./mc_output_trial0045",26.1770494
"Status quo","./mc_output_trial0046",25.8323146
"Status quo","./mc_output_trial0047",26.3683079
"Status quo","./mc_output_trial0048",27.6044253
"Status quo","./mc_output_trial0049",28.0796815
"Status quo","./mc_output_trial0050",26.7176138
"Status quo","./mc_output_trial0051",28.5497079
"Status quo","./mc_output_trial0052",25.3839906
"Status quo","./mc_output_trial0053",25.6249686
"Status quo","./mc_output_trial0054",25.1880088
"Status quo","./mc_output_trial0055",26.5554225
"Status quo","./mc_output_trial0056",25.582264
"Status quo","./mc_output_trial0057",27.5388136
"Status quo","./mc_output_trial0058",26.9878774
"Status quo","./mc_output_trial0059",26.5926857
"Status quo","./mc_output_trial0060",27.5315797
"Status quo","./mc_output_trial0061",27.5674935
"Status quo","./mc_output_trial0062",26.7240879
"Status quo","./mc_output_trial0063",28.2031255
"Status quo","./mc_output_trial0064",27.92057752
"Status quo","./mc_output_trial0065",28.2528642
"Status quo","./mc_output_trial0066",25.0087319
"Status quo","./mc_output_trial0067",33.3468702
"Status quo","./mc_output_trial0068",29.0507861
"Status quo","./mc_output_trial0069",26.2762696
"Status quo","./mc_output_trial0070",25.7880055
"Status quo","./mc_output_trial0071",25.5670224
"Status quo","./mc_output_trial0072",25.0304157
"Status quo","./mc_output_trial0073",25.6853745
"Status quo","./mc_output_trial0074",28.2431866
"Status quo","./mc_output_trial0075",26.9498558
"Status quo","./mc_output_trial0076",26.1195859
"Status quo","./mc_output_trial0077",27.9358404
"Status quo","./mc_output_trial0078",26.1241439
"Status quo","./mc_output_trial0079",27.9277227
"Status quo","./mc_output_trial0080",27.1452583
"Status quo","./mc_output_trial0081",26.7279935
"Status quo","./mc_output_trial0082",26.1471739
"Status quo","./mc_output_trial0083",25.9310189
"Status quo","./mc_output_trial0084",27.4816973
"Status quo","./mc_output_trial0085",24.6462945
"Status quo","./mc_output_trial0086",28.44717633
"Status quo","./mc_output_trial0087",27.3480393
"Status quo","./mc_output_trial0088",25.1424045
"Status quo","./mc_output_trial0089",27.2681665
"Status quo","./mc_output_trial0090",26.6904841
"Status quo","./mc_output_trial0091",25.3967753
"Status quo","./mc_output_trial0092",28.6234356
"Status quo","./mc_output_trial0093",26.8369283
"Status quo","./mc_output_trial0094",26.2871059
"Status quo","./mc_output_trial0095",26.554886
"Status quo","./mc_output_trial0096",27.3943966
"Status quo","./mc_output_trial0097",25.8427389
"Status quo","./mc_output_trial0098",27.2772297
"Status quo","./mc_output_trial0099",28.9848729
"Status quo","./mc_output_trial0100",26.88028591
"Status quo","./mc_output_trial0101",25.63204354
"Status quo","./mc_output_trial0102",27.2764144
"Status quo","./mc_output_trial0103",25.8545438
"Status quo","./mc_output_trial0104",28.99135792
"Status quo","./mc_output_trial0105",27.30331854
"Status quo","./mc_output_trial0106",27.3243588
"Status quo","./mc_output_trial0107",28.1683992
"Status quo","./mc_output_trial0108",25.788911
"Status quo","./mc_output_trial0109",27.4753649
"Status quo","./mc_output_trial0110",26.4550642
"Status quo","./mc_output_trial0111",24.9401482
"Status quo","./mc_output_trial0112",28.8643683
"Status quo","./mc_output_trial0113",26.9935573
"Status quo","./mc_output_trial0114",27.3690792
"Status quo","./mc_output_trial0115",41.6563303
"Status quo","./mc_output_trial0116",25.8882526
"Status quo","./mc_output_trial0117",28.4470706
"Status quo","./mc_output_trial0118",27.7536542
"Status quo","./mc_output_trial0119",27.9306707
"Status quo","./mc_output_trial0120",25.6316547
"Status quo","./mc_output_trial0121",25.278146
"Status quo","./mc_output_trial0122",38.2966599
"Status quo","./mc_output_trial0123",28.6386999
"Status quo","./mc_output_trial0124",27.3199395
"Status quo","./mc_output_trial0125",28.6061727
"Status quo","./mc_output_trial0126",26.5014191
"Status quo","./mc_output_trial0127",28.3207583
"Status quo","./mc_output_trial0128",26.8305926
"Status quo","./mc_output_trial0129",26.7443751
"Status quo","./mc_output_trial0130",28.4322159
"Status quo","./mc_output_trial0131",25.8741463
"Status quo","./mc_output_trial0132",27.7224631
"Status quo","./mc_output_trial0133",26.8839386
"Status quo","./mc_output_trial0134",26.0197849
"Status quo","./mc_output_trial0135",25.2600123
"Status quo","./mc_output_trial0136",26.1943034
"Status quo","./mc_output_trial0137",27.2519415
"Status quo","./mc_output_trial0138",27.9763368
"Status quo","./mc_output_trial0139",28.5965839
"Status quo","./mc_output_trial0140",27.3893922
"Status quo","./mc_output_trial0141",25.842155
"Status quo","./mc_output_trial0142",25.9723727
"Status quo","./mc_output_trial0143",28.3473533
"Status quo","./mc_output_trial0144",28.9777862
"Status quo","./mc_output_trial0145",26.2375332
"Status quo","./mc_output_trial0146",28.00042524
"Status quo","./mc_output_trial0147",25.2957247
"Status quo","./mc_output_trial0148",28.4200673
"Status quo","./mc_output_trial0149",28.2940328
"Status quo","./mc_output_trial0150",29.2995076
"Status quo","./mc_output_trial0151",27.8962452
"Status quo","./mc_output_trial0152",26.2359019
"Status quo","./mc_output_trial0153",26.5216857
"Status quo","./mc_output_trial0154",34.2961347
"Status quo","./mc_output_trial0155",26.70027887
"Status quo","./mc_output_trial0156",26.6230558
"Status quo","./mc_output_trial0157",27.0867136
"Status quo","./mc_output_trial0158",29.3088407
"Status quo","./mc_output_trial0159",28.0608994
"Status quo","./mc_output_trial0160",26.4805487
"Status quo","./mc_output_trial0161",27.8371844
"Status quo","./mc_output_trial0162",28.2857709
"Status quo","./mc_output_trial0163",28.43459005
"Status quo","./mc_output_trial0164",29.011009
"Status quo","./mc_output_trial0165",26.5698764
"Status quo","./mc_output_trial0166",27.2648607
"Status quo","./mc_output_trial0167",27.0194076
"Status quo","./mc_output_trial0168",27.3530356
"Status quo","./mc_output_trial0169",27.4062642
"Status quo","./mc_output_trial0170",24.9084505
"Status quo","./mc_output_trial0171",25.9826909
"Status quo","./mc_output_trial0172",27.7122897
"Status quo","./mc_output_trial0173",29.8541551
"Status quo","./mc_output_trial0174",25.7106719
"Status quo","./mc_output_trial0175",25.9141252
"Status quo","./mc_output_trial0176",26.4943456
"Status quo","./mc_output_trial0177",27.8548208
"Status quo","./mc_output_trial0178",28.4837798
"Status quo","./mc_output_trial0179",26.44008465
"Status quo","./mc_output_trial0180",26.9843233
"Status quo","./mc_output_trial0181",24.3707289
"Status quo","./mc_output_trial0182",26.1765078
"Status quo","./mc_output_trial0183",28.70226181
"Status quo","./mc_output_trial0184",27.9033294
"Status quo","./mc_output_trial0185",27.237993
"Status quo","./mc_output_trial0186",25.890873
"Status quo","./mc_output_trial0187",28.5176761
"Status quo","./mc_output_trial0188",28.1840543
"Status quo","./mc_output_trial0189",25.3128071
"Status quo","./mc_output_trial0190",27.3856093
"Status quo","./mc_output_trial0191",27.4149327
"Status quo","./mc_output_trial0192",26.4731089
"Status quo","./mc_output_trial0193",25.0864608
"Status quo","./mc_output_trial0194",25.9192385
"Status quo","./mc_output_trial0195",28.5076475
"Status quo","./mc_output_trial0196",26.1645767
"Status quo","./mc_output_trial0197",27.8278046
"Status quo","./mc_output_trial0198",26.4135371
"Status quo","./mc_output_trial0199",28.7977481
"Status quo","./mc_output_trial0200",25.9279207
"Status quo","./mc_output_trial0201",28.01145155
"Status quo","./mc_output_trial0202",28.6196774
"Status quo","./mc_output_trial0203",26.0624347
"Status quo","./mc_output_trial0204",27.9270736
"Status quo","./mc_output_trial0205",27.481564
"Status quo","./mc_output_trial0206",28.8117349
"Status quo","./mc_output_trial0207",28.4701497
"Status quo","./mc_output_trial0208",26.6449636
"Status quo","./mc_output_trial0209",26.987241
"Status quo","./mc_output_trial0210",27.3237237
"Status quo","./mc_output_trial0211",25.9493365
"Status quo","./mc_output_trial0212",24.6554081
"Status quo","./mc_output_trial0213",26.9418479
"Status quo","./mc_output_trial0214",29.185757
"Status quo","./mc_output_trial0215",30.3491557
"Status quo","./mc_output_trial0216",26.4502171
"Status quo","./mc_output_trial0217",25.30686016
"Status quo","./mc_output_trial0218",27.6030513
"Status quo","./mc_output_trial0219",26.760587
"Status quo","./mc_output_trial0220",24.357859
"Status quo","./mc_output_trial0221",27.2115614
"Status quo","./mc_output_trial0222",25.5982999
"Status quo","./mc_output_trial0223",26.3841299
"Status quo","./mc_output_trial0224",26.9409565
"Status quo","./mc_output_trial0225",25.0595428
"Status quo","./mc_output_trial0226",26.7117766
"Status quo","./mc_output_trial0227",26.3293464
"Status quo","./mc_output_trial0228",27.1781812
"Status quo","./mc_output_trial0229",28.4039518
"Status quo","./mc_output_trial0230",26.2577486
"Status quo","./mc_output_trial0231",26.2375137
"Status quo","./mc_output_trial0232",26.52270361
"Status quo","./mc_output_trial0233",26.5417856
"Status quo","./mc_output_trial0234",25.3194401
"Status quo","./mc_output_trial0235",27.14678032
"Status quo","./mc_output_trial0236",27.5224172
"Status quo","./mc_output_trial0237",26.3837966
"Status quo","./mc_output_trial0238",25.8216038
"Status quo","./mc_output_trial0239",26.37599361
"Status quo","./mc_output_trial0240",26.8769461
"Status quo","./mc_output_trial0241",25.4233432
"Status quo","./mc_output_trial0242",28.4469943
"Status quo","./mc_output_trial0243",27.050301
"Status quo","./mc_output_trial0244",25.8754219
"Status quo","./mc_output_trial0245",27.8506202
"Status quo","./mc_output_trial0246",26.1609015
"Status quo","./mc_output_trial0247",26.441896
"Status quo","./mc_output_trial0248",27.3106702
"Status quo","./mc_output_trial0249",25.5932468
"Status quo","./mc_output_trial0250",29.6254949
